,station_name,latitude,longitude
365,LITTLE INDIA MRT STATION,1.30685473719087,103.848999982241
366,BUKIT PANJANG MRT STATION,1.37876623763886,103.762034360871
367,CHOA CHU KANG MRT STATION,1.38539999996952,103.744560000291
368,CHOA CHU KANG MRT STATION,1.38459999970902,103.744470000052
369,CHOA CHU KANG MRT STATION,1.38572999956458,103.74447000019
370,CHOA CHU KANG MRT STATION,1.38536999970775,103.744110000392
371,CHOA CHU KANG LRT STATION,1.38499999972745,103.744620000447
372,GUL CIRCLE MRT STATION,1.31903226656851,103.660444143859
373,GUL CIRCLE MRT STATION,1.31883718313345,103.659434945517
374,TUAS CRESCENT MRT STATION,1.32076381711222,103.648958741267
375,TUAS CRESCENT MRT STATION,1.32124359639868,103.649286789109
376,TUAS WEST ROAD MRT STATION,1.32987242413926,103.639284344709
377,TUAS WEST ROAD MRT STATION,1.33018233023207,103.639790711295
378,TUAS LINK MRT STATION,1.34042689920514,103.637245720022
379,TUAS LINK MRT STATION,1.34094007226858,103.636840667474
380,EXPO MRT STATION,1.33595097171569,103.962161021864
381,EXPO MRT STATION,1.33483488834327,103.963100681762
382,MACPHERSON MRT STATION,1.32619277755048,103.888615211677
383,EXPO MRT STATION,1.33486331350548,103.962123376874
384,MACPHERSON MRT STATION,1.32514545867968,103.888454834376
385,EXPO MRT STATION,1.33501932038682,103.963049007432
386,EXPO MRT STATION,1.33548282216596,103.961836795084
387,EXPO MRT STATION,1.33471194824107,103.96286574628
388,SPRINGLEAF MRT STATION,1.39782080405751,103.818390607138
389,SPRINGLEAF MRT STATION,1.39768417887856,103.818081623801
390,WOODLANDS NORTH MRT STATION,1.44793650249651,103.785429080675
391,WOODLANDS NORTH MRT STATION,1.44904729970725,103.785102271425
392,WOODLANDS MRT STATION,1.43584393593589,103.788964328113
393,WOODLANDS MRT STATION,1.43449552583778,103.787976768822
394,WOODLANDS SOUTH MRT STATION,1.4273020172478,103.793027463346
395,WOODLANDS SOUTH MRT STATION,1.42760496413455,103.793413692732
396,WOODLANDS SOUTH MRT STATION,1.42742676003562,103.794560497858
397,WOODLANDS SOUTH MRT STATION,1.42668424080276,103.794423831787
398,SPRINGLEAF MRT STATION,1.39878724836535,103.818003414954
399,LENTOR MRT STATION,1.38589099008684,103.835823452024
400,LENTOR MRT STATION,1.38540982990749,103.835359976701
401,LENTOR MRT STATION,1.38460195423691,103.837398080029
402,LENTOR MRT STATION,1.3836277515433,103.837338660064
403,LENTOR MRT STATION,1.38416237536177,103.836839532696
404,MAYFLOWER MRT STATION,1.37353209209743,103.837461041245
405,MAYFLOWER MRT STATION,1.37371976104919,103.837031676998
406,MAYFLOWER MRT STATION,1.37270397234703,103.83671675131
407,MAYFLOWER MRT STATION,1.37137730761848,103.83628496724
408,MAYFLOWER MRT STATION,1.37127632290154,103.836795978097
409,MAYFLOWER MRT STATION,1.37077733815485,103.836760326587
410,MAYFLOWER MRT STATION,1.37089614419322,103.836308734746
411,BRIGHT HILL MRT STATION,1.36403718216562,103.833635413994
412,BRIGHT HILL MRT STATION,1.36328276235517,103.833510631569
